,global_id,X1_x,X2_x,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_y,X2_y,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_x,X2_x,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_y,X2_y,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_x,X2_x,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_y,X2_y,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_x,X2_x,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_y,X2_y,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_x,X2_x,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1_y,X2_y,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월,X1,X2,기업유형,경기전망,내수전망,수출전망,영업이익실적,자금사정실적,판매대금회수지연,자금조달곤란,업체간 과당경쟁,인력확보난,인건비상승,월
64,134355,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,36,1,1,3,3,0,3,3,0,0,1,0,0,8,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,12.0
65,134356,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,24.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,24.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,24.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,7.0,24,2,1,3,3,0,3,3,0,0,1,0,1,8,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,11.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,12.0
66,134357,36.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,36.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,36.0,1.0,1.0,4.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,36.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,36,1,1,2,2,0,1,1,1,1,1,0,0,8,36.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,36.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,36.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,11.0,36.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0
67,134358,24.0,6.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,24.0,6.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,24.0,6.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,24.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0,24.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,24,2,1,2,2,0,3,2,1,1,0,0,1,8,24.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,9.0,24.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,24.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,12.0
68,134359,24.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,24.0,4.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0,4.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,24.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,4.0,1.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,24,4,1,4,3,0,2,2,1,0,0,0,1,8,24.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,24.0,4.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,24.0,4.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,24.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0
69,134360,36.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,36.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,36.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,36.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,36.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,36.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,36,2,1,3,1,0,1,1,0,1,1,1,1,8,36.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,36.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,36.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,36.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0
70,134361,36.0,3.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,36.0,3.0,1.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,3.0,1.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,36.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,36,3,1,3,3,0,3,3,0,0,0,0,0,8,36.0,3.0,1.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,3.0,1.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,3.0,1.0,3.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0
71,134362,24.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,24.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,24.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,24.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,24.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,24,3,1,2,2,3,3,3,1,0,1,0,1,8,24.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,24.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,12.0
72,134363,24.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,4.0,24.0,2.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,24.0,2.0,1.0,4.0,4.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,6.0,24.0,2.0,1.0,4.0,4.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,24,2,1,2,2,0,2,2,1,0,0,1,1,8,24.0,2.0,1.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,9.0,24.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,24.0,2.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,24.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,12.0
73,134364,36.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,36.0,4.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,36.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,36.0,2.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,36.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0,36,2,2,3,3,0,3,2,0,1,0,0,1,8,36.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,36.0,2.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,36.0,2.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,36.0,2.0,1.0,3.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,12.0
74,118630,24.0,6.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,6.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,6.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,6.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,6.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,6.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,24,6,2,3,3,0,3,3,0,0,1,0,0,8,24.0,6.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,24.0,6.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,6.0,2.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,24.0,6.0,2.0,4.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0
75,134365,24.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,24.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,24.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,24.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,24,2,1,3,2,2,3,2,0,0,0,0,1,8,24.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,24.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,24.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,24.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,12.0
76,118878,36.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,36.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,36.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,36.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,36.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,36,3,1,2,2,2,2,2,0,0,0,0,1,8,36.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,9.0,36.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,36.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,11.0,36.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0
77,118726,24.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,,,,,,,,,,24.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,2,3,3,0,3,3,0,0,1,0,0,8,24.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,9.0,24.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,24.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,11.0,24.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0
78,134368,24.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,24.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,24,4,1,3,3,3,3,3,0,0,0,0,1,8,24.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,24.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,24.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,24.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,12.0
79,134369,24.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,24.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,24.0,2.0,1.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,24.0,2.0,1.0,3.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,24.0,2.0,1.0,3.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,24,2,1,2,2,0,2,3,0,0,1,0,1,8,24.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,9.0,24.0,2.0,1.0,3.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,1.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,24.0,2.0,1.0,3.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,12.0
80,118626,24.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,24.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,24.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,24.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,24.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,24.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,24,6,1,3,3,1,1,2,1,0,0,0,1,8,24.0,6.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0,24.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,10.0,24.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,24.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,12.0
81,134372,24.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,24.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,24.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,24.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,24.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,24.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,24,1,1,2,2,0,1,1,0,1,0,0,1,8,24.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,24.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,24.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,11.0,24.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0
82,134373,36.0,5.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,36.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,36.0,5.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,36.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,36.0,5.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,36.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0,36,5,1,2,1,0,1,1,1,1,0,0,1,8,36.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,36.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,10.0,36.0,5.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,11.0,36.0,5.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0
83,116716,24.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,24.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,24.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,,,,,,,,,,,,,,,24.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,24,5,2,2,1,2,2,2,0,0,0,0,0,8,24.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,24.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,24.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,24.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0
84,113218,24.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,24.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,24.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,24.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,24,2,1,3,3,3,3,3,0,0,0,0,1,8,24.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,24.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,24.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,11.0,24.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0
85,134374,36.0,5.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,36.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,36.0,5.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,36.0,5.0,1.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0,36.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,36,5,1,1,1,0,1,3,0,0,1,0,1,8,36.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,9.0,36.0,5.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,36.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,36.0,5.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,12.0
